gradient_wrt_Variable:0/relu__grad/x,where,190157789,
gradient_wrt_Variable_2:0/add_grad/add/shape_x,shape,41968,

gradient_wrt_Variable_3:0/relu__2_grad/shape_1,shape,41036,

gradient_wrt_Variable:0/add_1_grad/add/shape_x,shape,40896,

gradient_wrt_Variable_2:0/add_1_grad/add/shape_x,shape,40716,

gradient_wrt_Variable_2:0/relu__grad/shape_1,shape,40485,

gradient_wrt_Variable_6:0/add_4_grad/add/shape_x,shape,40415,

gradient_wrt_Variable:0/relu__1_grad/shape_1,shape,40104,

gradient_wrt_Variable_4:0/add_2_grad/add/shape_x,shape,40005,

gradient_wrt_Variable_5:0/fill,fill,39814,

gradient_wrt_Variable_3:0/add_4_grad/add/shape_x,shape,39754,

gradient_wrt_Variable:0/relu__1_grad/shape,shape,39695,

gradient_wrt_Variable:0/relu__grad/shape_1,shape,39574,

gradient_wrt_Variable_3:0/add_1_grad/add/shape_x,shape,39554,

gradient_wrt_Variable_6:0/relu__2_grad/shape_1,shape,39444,

gradient_wrt_Variable:0/add_2_grad/add/shape_x,shape,39424,

gradient_wrt_Variable_3:0/relu__1_grad/shape_1,shape,39414,

gradient_wrt_Variable:0/relu__2_grad/shape,shape,39333,

gradient_wrt_Variable_2:0/add_2_grad/add/shape_x,shape,39313,

gradient_wrt_Variable:0/relu__grad/shape,shape,39293,

gradient_wrt_Variable_6:0/softmax_cross_entropy_with_logits/softmax_cross_entropy_with_logits_v2_grad/expand_dims,expand_dims,39283,

gradient_wrt_Variable_4:0/relu__1_grad/shape_1,shape,39273,

gradient_wrt_Variable_5:0/add_2_grad/add/shape_x,shape,39163,

gradient_wrt_Variable:0/mean_grad/shape,shape,39073,

gradient_wrt_Variable:0/relu__2_grad/shape_1,shape,39053,

gradient_wrt_Variable_5:0/relu__2_grad/shape_1,shape,39013,

gradient_wrt_Variable_5:0/mean_grad/rank,rank,38983,

gradient_wrt_Variable_4:0/mean_grad/shape,shape,38953,

gradient_wrt_Variable_4:0/add_1_grad/add/shape_x,shape,38923,

gradient_wrt_Variable_4:0/mean_grad/fill_1,fill,38913,

gradient_wrt_Variable_2:0/relu__grad/shape,shape,38793,

gradient_wrt_Variable_2:0/relu__1_grad/shape,shape,38743,

gradient_wrt_Variable_6:0/add_2_grad/add/shape_x,shape,38672,

gradient_wrt_Variable_2:0/relu__2_grad/shape_1,shape,38672,

gradient_wrt_Variable_2:0/relu__3_grad/shape_1,shape,38612,

gradient_wrt_Variable_4:0/softmax_cross_entropy_with_logits/softmax_cross_entropy_with_logits_v2_grad/expand_dims,expand_dims,38582,

gradient_wrt_Variable_4:0/relu__2_grad/shape,shape,38572,

gradient_wrt_Variable_5:0/relu__2_grad/shape,shape,38522,

gradient_wrt_Variable_4:0/relu__2_grad/shape_1,shape,38522,

gradient_wrt_Variable_2:0/relu__2_grad/shape,shape,38492,

gradient_wrt_Variable_7:0/mean_grad/shape,shape,38441,

gradient_wrt_Variable_8:0/add_4_grad/add/shape_x,shape,38402,

gradient_wrt_Variable_6:0/relu__3_grad/shape,shape,38381,

gradient_wrt_Variable_2:0/relu__1_grad/shape_1,shape,38361,

gradient_wrt_Variable_2:0/fill,fill,38341,

gradient_wrt_Variable_4:0/mean_grad/expand_dims,expand_dims,38101,

gradient_wrt_Variable_4:0/add_4_grad/add/shape_x,shape,38051,

gradient_wrt_Variable_4:0/relu__3_grad/shape,shape,37981,

gradient_wrt_Variable_8:0/mean_grad/shape,shape,37941,

gradient_wrt_Variable_10:0/fill,fill,37901,

gradient_wrt_Variable:0/add_4_grad/add/shape_x,shape,37901,

gradient_wrt_Variable_9:0/softmax_cross_entropy_with_logits/softmax_cross_entropy_with_logits_v2_grad/expand_dims,expand_dims,37851,

gradient_wrt_Variable_6:0/relu__2_grad/shape,shape,37841,

gradient_wrt_Variable_6:0/add_3_grad/add/shape_x,shape,37821,

gradient_wrt_Variable_7:0/add_3_grad/add/shape_x,shape,37780,

gradient_wrt_Variable_9:0/add_4_grad/add/shape_x,shape,37720,

gradient_wrt_Variable_3:0/add_3_grad/add/shape_x,shape,37720,

gradient_wrt_Variable_2:0/softmax_cross_entropy_with_logits/softmax_cross_entropy_with_logits_v2_grad/expand_dims,expand_dims,37700,

gradient_wrt_Variable_10:0/mean_grad/shape,shape,37691,

gradient_wrt_Variable_3:0/relu__1_grad/shape,shape,37671,

gradient_wrt_Variable_8:0/softmax_cross_entropy_with_logits/softmax_cross_entropy_with_logits_v2_grad/expand_dims,expand_dims,37600,

gradient_wrt_Variable_7:0/relu__3_grad/shape_1,shape,37590,

gradient_wrt_Variable_8:0/add_3_grad/add/shape_x,shape,37570,

gradient_wrt_Variable:0/softmax_cross_entropy_with_logits/softmax_cross_entropy_with_logits_v2_grad/expand_dims,expand_dims,37570,

gradient_wrt_Variable_2:0/relu__3_grad/shape,shape,37560,

gradient_wrt_Variable:0/fill,fill,37530,

gradient_wrt_Variable_6:0/fill,fill,37520,

gradient_wrt_Variable_4:0/relu__3_grad/shape_1,shape,37470,

gradient_wrt_Variable_10:0/mean_grad/fill_1,fill,37460,

gradient_wrt_Variable_7:0/mean_grad/fill_1,fill,37320,

gradient_wrt_Variable_6:0/mean_grad/rank,rank,37320,

gradient_wrt_Variable_4:0/fill,fill,37320,

gradient_wrt_Variable:0/relu__3_grad/shape_1,shape,37310,

gradient_wrt_Variable_3:0/relu__3_grad/shape_1,shape,37290,

gradient_wrt_Variable_2:0/add_4_grad/add/shape_x,shape,37240,

gradient_wrt_Variable_4:0/mean_grad/rank,rank,37209,

gradient_wrt_Variable:0/mean_grad/fill_1,fill,37190,

gradient_wrt_Variable_3:0/mean_grad/expand_dims,expand_dims,37179,

gradient_wrt_Variable_10:0/add_4_grad/add/shape_x,shape,37170,

gradient_wrt_Variable_4:0/relu__1_grad/shape,shape,37080,

gradient_wrt_Variable_4:0/add_3_grad/add/shape_x,shape,37079,

gradient_wrt_Variable_3:0/mean_grad/shape,shape,37079,

gradient_wrt_Variable_5:0/softmax_cross_entropy_with_logits/softmax_cross_entropy_with_logits_v2_grad/expand_dims,expand_dims,37069,

gradient_wrt_Variable_9:0/mean_grad/rank,rank,37009,

gradient_wrt_Variable_7:0/mean_grad/shape_2,shape,36989,

gradient_wrt_Variable_8:0/mean_grad/fill_1,fill,36969,

gradient_wrt_Variable_9:0/mean_grad/fill_1,fill,36949,

gradient_wrt_Variable:0/add_3_grad/add/shape_x,shape,36869,

gradient_wrt_Variable_5:0/add_4_grad/add/shape_y,shape,36859,

gradient_wrt_Variable_8:0/mean_grad/rank,rank,36768,

gradient_wrt_Variable_9:0/fill,fill,36749,

gradient_wrt_Variable_3:0/softmax_cross_entropy_with_logits/softmax_cross_entropy_with_logits_v2_grad/expand_dims,expand_dims,36718,

gradient_wrt_Variable_8:0/relu__3_grad/shape,shape,36699,

gradient_wrt_Variable_7:0/mean_grad/expand_dims,expand_dims,36609,

gradient_wrt_Variable_5:0/relu__3_grad/shape_1,shape,36598,

gradient_wrt_Variable_5:0/mean_grad/fill_1,fill,36559,

gradient_wrt_Variable_2:0/mean_grad/shape,shape,36558,

gradient_wrt_Variable_5:0/mean_grad/rank_1,rank,36548,

gradient_wrt_Variable_8:0/fill,fill,36538,

gradient_wrt_Variable_2:0/mean_grad/rank,rank,36508,

gradient_wrt_Variable_6:0/mean_grad/shape,shape,36468,

gradient_wrt_Variable_3:0/mean_grad/fill_1,fill,36438,

gradient_wrt_Variable_5:0/add_3_grad/add/shape_x,shape,36418,

gradient_wrt_Variable_5:0/mean_grad/expand_dims,expand_dims,36338,

gradient_wrt_Variable_3:0/mean_grad/rank,rank,36228,

gradient_wrt_Variable:0/mean_grad/rank,rank,36167,

gradient_wrt_Variable_6:0/relu__3_grad/shape_1,shape,36067,

gradient_wrt_Variable_8:0/mean_grad/expand_dims,expand_dims,35997,

gradient_wrt_Variable_5:0/mean_grad/shape,shape,35987,

gradient_wrt_Variable_9:0/mean_grad/shape,shape,35977,

gradient_wrt_Variable_9:0/mean_grad/shape_2,shape,35937,

gradient_wrt_Variable_8:0/mean_grad/shape_2,shape,35927,

gradient_wrt_Variable_10:0/softmax_cross_entropy_with_logits/softmax_cross_entropy_with_logits_v2_grad/expand_dims,expand_dims,35917,

gradient_wrt_Variable_8:0/relu__3_grad/shape_1,shape,35897,

gradient_wrt_Variable_9:0/mean_grad/expand_dims,expand_dims,35816,

gradient_wrt_Variable_6:0/mean_grad/fill_1,fill,35586,

gradient_wrt_Variable_6:0/mean_grad/expand_dims,expand_dims,35586,

gradient_wrt_Variable_6:0/mean_grad/shape_2,shape,35527,

gradient_wrt_Variable_2:0/mean_grad/expand_dims,expand_dims,35496,

gradient_wrt_Variable:0/mean_grad/expand_dims,expand_dims,35356,

gradient_wrt_Variable_4:0/mean_grad/rank_1,rank,35195,

gradient_wrt_Variable_4:0/mean_grad/shape_2,shape,35146,

gradient_wrt_Variable:0/mean_grad/rank_2,rank,35146,

gradient_wrt_Variable_3:0/add_3_grad/add/shape_y,shape,34995,

gradient_wrt_Variable_4:0/add_3_grad/add/shape_y,shape,34986,

gradient_wrt_Variable_9:0/mean_grad/rank_2,rank,34915,

gradient_wrt_Variable_10:0/mean_grad/expand_dims,expand_dims,34845,

gradient_wrt_Variable_2:0/mean_grad/rank_2,rank,34644,

gradient_wrt_Variable_5:0/add_2_grad/add/shape_y,shape,34595,

gradient_wrt_Variable_3:0/mean_grad/rank_1,rank,34535,

gradient_wrt_Variable_2:0/mean_grad/shape_2,shape,34444,

gradient_wrt_Variable_8:0/mean_grad/rank_1,rank,34344,

gradient_wrt_Variable_5:0/mean_grad/shape_2,shape,34253,

gradient_wrt_Variable_5:0/mean_grad/rank_2,rank,34134,

gradient_wrt_Variable_3:0/add_2_grad/add/shape_y,shape,34124,

gradient_wrt_Variable_5:0/add_3_grad/add/shape_y,shape,34093,

gradient_wrt_Variable_3:0/mean_grad/rank_2,rank,34084,

gradient_wrt_Variable_2:0/add_4_grad/add/shape_y,shape,34003,

gradient_wrt_Variable_4:0/add_1_grad/add/shape_y,shape,33983,

gradient_wrt_Variable_7:0/mean_grad/rank_1,rank,33973,

gradient_wrt_Variable_6:0/add_2_grad/add/shape_y,shape,33933,

gradient_wrt_Variable_3:0/mean_grad/shape_2,shape,33833,

gradient_wrt_Variable:0/mean_grad/shape_2,shape,33833,

gradient_wrt_Variable_4:0/add_4_grad/add/shape_y,shape,33753,

gradient_wrt_Variable_8:0/mean_grad/rank_2,rank,33663,

gradient_wrt_Variable_8:0/add_3_grad/add/shape_y,shape,33643,

gradient_wrt_Variable_10:0/mean_grad/shape_2,shape,33583,

gradient_wrt_Variable_8:0/add_4_grad/add/shape_y,shape,33523,

gradient_wrt_Variable_6:0/add_4_grad/add/shape_y,shape,33492,

gradient_wrt_Variable_4:0/add_2_grad/add/shape_y,shape,33462,

gradient_wrt_Variable_2:0/add_3_grad/add/shape_y,shape,33282,

gradient_wrt_Variable:0/add_1_grad/add/shape_y,shape,33272,

gradient_wrt_Variable_4:0/mean_grad/rank_2,rank,33242,

gradient_wrt_Variable_6:0/mean_grad/rank_2,rank,33222,

gradient_wrt_Variable:0/mean_grad/prod_1,prod,33061,

gradient_wrt_Variable_10:0/mean_grad/prod_1,prod,33042,

gradient_wrt_Variable:0/add_2_grad/add/shape_y,shape,32981,

gradient_wrt_Variable_4:0/mean_grad/prod_1,prod,32971,

gradient_wrt_Variable:0/mean_grad/rank_1,rank,32912,

gradient_wrt_Variable_9:0/mean_grad/prod_1,prod,32881,

gradient_wrt_Variable_2:0/add_2_grad/add/shape_y,shape,32811,

gradient_wrt_Variable_2:0/add_grad/add/shape_y,shape,32571,

gradient_wrt_Variable:0/add_3_grad/add/shape_y,shape,32500,

gradient_wrt_Variable_3:0/add_1_grad/add/shape_y,shape,32490,

gradient_wrt_Variable_3:0/add_4_grad/add/shape_y,shape,32490,

gradient_wrt_Variable_3:0/mean_grad/prod_1,prod,32320,

gradient_wrt_Variable_7:0/add_3_grad/add/shape_y,shape,32190,

gradient_wrt_Variable_6:0/mean_grad/rank_1,rank,32150,

gradient_wrt_Variable_7:0/add_4_grad/add/shape_y,shape,32019,

gradient_wrt_Variable_6:0/mean_grad/prod_1,prod,31919,

gradient_wrt_Variable_2:0/mean_grad/rank_1,rank,31869,

gradient_wrt_Variable_10:0/add_4_grad/add/shape_y,shape,31829,

gradient_wrt_Variable_7:0/mean_grad/prod_1,prod,31729,

gradient_wrt_Variable_10:0/mean_grad/rank_1,rank,31108,

gradient_wrt_Variable:0/add_4_grad/add/shape_y,shape,30517,

gradient_wrt_Variable:0/shape,shape,24646,

gradient_wrt_Variable_10:0/softmax_cross_entropy_with_logits/softmax_cross_entropy_with_logits_v2_grad/index,index,21761,

gradient_wrt_Variable_3:0/softmax_cross_entropy_with_logits/softmax_cross_entropy_with_logits_v2_grad/index,index,20768,

gradient_wrt_Variable_8:0/softmax_cross_entropy_with_logits/softmax_cross_entropy_with_logits_v2_grad/index,index,20669,

gradient_wrt_Variable_6:0/softmax_cross_entropy_with_logits/softmax_cross_entropy_with_logits_v2_grad/index,index,20578,

gradient_wrt_Variable_7:0/softmax_cross_entropy_with_logits/softmax_cross_entropy_with_logits_v2_grad/index,index,20498,

gradient_wrt_Variable_9:0/softmax_cross_entropy_with_logits/softmax_cross_entropy_with_logits_v2_grad/index,index,20328,

gradient_wrt_Variable_2:0/mul_grad/broadcast_gradient_args,broadcast_gradient_args,20237,

gradient_wrt_Variable_5:0/softmax_cross_entropy_with_logits/softmax_cross_entropy_with_logits_v2_grad/index,index,18895,

gradient_wrt_Variable_7:0/mul_grad/broadcast_gradient_args,broadcast_gradient_args,17863,

gradient_wrt_Variable_4:0/mul_grad/broadcast_gradient_args,broadcast_gradient_args,16540,

gradient_wrt_Variable_5:0/mul_grad/broadcast_gradient_args,broadcast_gradient_args,16331,

gradient_wrt_Variable_9:0/mul_grad/broadcast_gradient_args,broadcast_gradient_args,15860,

gradient_wrt_Variable_3:0/mul_grad/broadcast_gradient_args,broadcast_gradient_args,15369,

gradient_wrt_Variable_8:0/mul_grad/broadcast_gradient_args,broadcast_gradient_args,15118,

gradient_wrt_Variable_10:0/mul_grad/broadcast_gradient_args,broadcast_gradient_args,14517,

gradient_wrt_Variable_7:0/mul_grad/reshape,reshape,11030,

gradient_wrt_Variable:0/mul_grad/reshape,reshape,10570,

gradient_wrt_Variable_8:0/shape,shape,10259,

gradient_wrt_Variable_6:0/shape,shape,10069,

gradient_wrt_Variable_2:0/mul_grad/reshape,reshape,9948,

gradient_wrt_Variable_4:0/mul_grad/reshape,reshape,9908,

gradient_wrt_Variable_3:0/mul_grad/reshape,reshape,9708,

gradient_wrt_Variable_6:0/mul_grad/reshape,reshape,9678,

gradient_wrt_Variable_8:0/mul_grad/reshape,reshape,9668,

gradient_wrt_Variable_9:0/shape,shape,9638,

gradient_wrt_Variable_2:0/shape,shape,9487,

gradient_wrt_Variable_10:0/shape,shape,9438,

gradient_wrt_Variable_9:0/mul_grad/reshape,reshape,9417,

gradient_wrt_Variable_3:0/shape,shape,9328,

gradient_wrt_Variable_9:0/mean_grad/shape_3,shape,9247,

gradient_wrt_Variable_5:0/shape,shape,9167,

gradient_wrt_Variable_4:0/shape,shape,9147,

gradient_wrt_Variable_10:0/mul_grad/reshape,reshape,9127,

gradient_wrt_Variable_7:0/mul_grad/shape,shape,9007,

gradient_wrt_Variable_6:0/mean_grad/shape_3,shape,8987,

gradient_wrt_Variable_8:0/mul_grad/shape,shape,8877,

gradient_wrt_Variable_8:0/mean_grad/shape_3,shape,8767,

gradient_wrt_Variable_3:0/mean_grad/shape_3,shape,8727,

gradient_wrt_Variable_5:0/mul_grad/shape,shape,8646,

gradient_wrt_Variable:0/mean_grad/shape_3,shape,8586,

gradient_wrt_Variable_2:0/mean_grad/shape_3,shape,8556,

gradient_wrt_Variable_4:0/mean_grad/shape_3,shape,8546,

gradient_wrt_Variable_5:0/mean_grad/shape_3,shape,8536,

gradient_wrt_Variable_7:0/mean_grad/shape_3,shape,8525,

gradient_wrt_Variable_6:0/mul_grad/shape,shape,8475,

gradient_wrt_Variable:0/mul_grad/shape,shape,8456,

gradient_wrt_Variable_4:0/mul_grad/shape,shape,8446,

Placeholder_3,placeholder,8435,

gradient_wrt_Variable_10:0/mean_grad/shape_3,shape,8416,

gradient_wrt_Variable_2:0/mul_grad/shape,shape,8266,

gradient_wrt_Variable_9:0/mul_grad/shape,shape,8215,

Adam/Adam/mul/tuple/control_dependency,identity,8206,

gradient_wrt_Variable_3:0/mul_grad/shape,shape,8135,

gradient_wrt_Variable_10:0/mul_grad/shape,shape,8115,

Adam/Adam/assign/tuple/control_dependency,identity,7123,

Adam/Adam/assign_1/tuple/control_dependency,identity,7083,

Adam/Adam/mul_1/tuple/control_dependency,identity,7054,

range,range,6772,

gradient_wrt_Variable_4:0/mean_grad/range_1,range,6632,

gradient_wrt_Variable_2:0/mean_grad/range_1,range,6222,

gradient_wrt_Variable_3:0/mean_grad/range_1,range,6221,

gradient_wrt_Variable_8:0/mean_grad/range_1,range,6132,

gradient_wrt_Variable_5:0/mean_grad/range_1,range,6051,

gradient_wrt_Variable:0/mean_grad/range_1,range,5981,

gradient_wrt_Variable_10:0/mean_grad/range_1,range,5921,

gradient_wrt_Variable_9:0/mean_grad/range_1,range,5871,

gradient_wrt_Variable_6:0/mean_grad/range_1,range,5710,

gradient_wrt_Variable_4:0/mean_grad/range_2,range,5060,

gradient_wrt_Variable_6:0/mean_grad/range_2,range,4949,

gradient_wrt_Variable_7:0/mean_grad/range_2,range,4940,

gradient_wrt_Variable:0/mean_grad/range_2,range,4919,

gradient_wrt_Variable_3:0/mean_grad/range_2,range,4889,

gradient_wrt_Variable_8:0/mean_grad/range_2,range,4839,

gradient_wrt_Variable_5:0/mean_grad/range_2,range,4779,

gradient_wrt_Variable_10:0/mean_grad/range_2,range,4739,

gradient_wrt_Variable_2:0/mean_grad/range_2,range,4719,

gradient_wrt_Variable_9:0/mean_grad/range_2,range,4438,

gradient_wrt_Variable_3:0/mul_grad/sum,sum,3247,

gradient_wrt_Variable_2:0/mul_grad/sum,sum,3196,

gradient_wrt_Variable_7:0/mul_grad/sum,sum,2965,

gradient_wrt_Variable_5:0/mul_grad/sum,sum,2876,

gradient_wrt_Variable_6:0/mul_grad/sum,sum,2845,

gradient_wrt_Variable_4:0/mul_grad/sum,sum,2845,

gradient_wrt_Variable_9:0/mul_grad/sum,sum,2745,

gradient_wrt_Variable_8:0/mul_grad/sum,sum,2715,

gradient_wrt_Variable:0/mul_grad/sum,sum,2365,

Adam/no_op,no_op,2305,

gradient_wrt_Variable_10:0/mul_grad/sum,sum,2275,
